videoRaw,conditionVideo,lineupRaw,conditionLineup,conditionSameDiff,condition,lineup 1,lineup 2,lineup 3,lineup 4,lineup 5,lineup 6,lineup 7,lineup 8,lineup 9,decisionRaw,targetPresentRaw,conditionTargetPresent,participantTargetPresent,participantSelection,accuracy,confidence,age,sex,ethnicity,techRaw,techPhotos,ANAGRAM1_1,ANAGRAM1_3,ANAGRAM1_4,ANAGRAM1_5,ANAGRAM1_6,ANAGRAM1_7,ANAGRAM1_8,ANAGRAM1_9,ANAGRAM1_10,ANAGRAM1_11,ANAGRAM1_12,ANAGRAM1_13,ANAGRAM1_14,ANAGRAM1_15,ANAGRAM1_17,ANAGRAM1_18,ANAGRAM1_19,ANAGRAM1_20,ANAGRAM1_21,ANAGRAM1_16,technical,keep
FRONTALVIDEO,1,Front TP,1,1,1,3,7,1,8,perp,4,5,2,6,5,Target Present,1,1,1,1,80,39,Female,"White or Caucasian (e.g., White-British, White-American, White-Irish)",no,i did not,cat,,fire,,leak,,,,,red,,rats,,,easy,,,,,,,1
RIGHTVIDEO,2,Right TP,2,1,4,3,8,4,6,perp,2,1,5,7,5,Target Present,1,1,1,1,90,42,Male,Black or African American,no,no,cat,ship,fire,orange,kale,,,,,red,,rats,,,,,,,hello,,,1
FRONTALVIDEO,1,Front and Right TP,3,3,3,6,3,perp,1,5,4,8,2,7,3,Target Present,1,1,1,1,80,25,Male,"White or Caucasian (e.g., White-British, White-American, White-Irish)",no ,no ,act,,fire,orange,leak,,,softer,naple,red,,star,,,,,,,,,,1
FRONTALVIDEO,1,Front and Right TA,3,3,3,3,9,7,5,8,1,2,6,4,1,Target Absent,0,1,2,0,80,33,Male,"White or Caucasian (e.g., White-British, White-American, White-Irish)",None,None,Cat,Ship,Frie,,Leak,,Memory,,,Red,,Rats,,Doctor,,,,Horse,Hello,,,1
RIGHTVIDEO,2,Right TP,2,1,4,5,perp,1,4,6,7,3,8,2,I do not believe the criminal was present,Target Present,1,0,3,0,90,31,Male,Do not wish to answer,no,NO,CAT,SIPH,FIRE,NAROGE,KELA,INGBRUN,EMMOYR,FOSERF,ELAPN,RED,HHTRMY,ASTR,LEMOPCX,DOCTO,,,,,,,,1
FRONTALVIDEO,1,Front TA,1,1,1,1,2,7,6,5,9,8,3,4,I do not believe the criminal was present,Target Absent,0,0,3,1,80,55,Female,"White or Caucasian (e.g., White-British, White-American, White-Irish)",no,no,CAT,SHIP,FIRE,ORANGE,LAKE,BURNING,MEMORY,FOREST,PLANE,RED,RHYTHM,STAR,COMPLEX,DOCTOR,EASY,RAPTOR,DANGER,SHORE,HELLO,HAPPY,,1
RIGHTVIDEO,2,Front TA,1,2,5,9,4,6,1,2,3,8,7,5,5,Target Absent,0,1,2,0,80,26,Male,"White or Caucasian (e.g., White-British, White-American, White-Irish)",no,no,cat,ship,fire,orga,leak,,,,plane,red,,star,,,,parrot,,horse,hellp,happy,,1
FRONTALVIDEO,1,Right TP,2,2,2,5,4,8,3,perp,1,6,2,7,5,Target Present,1,1,1,1,40,23,Male,"White or Caucasian (e.g., White-British, White-American, White-Irish)",no,no,cat,ship,rife,reogan,kale,,,,,,,,,,,,,,,,,1
RIGHTVIDEO,2,Front TA,1,2,5,1,4,8,7,2,6,3,9,5,I do not believe the criminal was present,Target Absent,0,0,3,1,70,19,Male,"White or Caucasian (e.g., White-British, White-American, White-Irish)",no,No,cat,,rife,,lake,,,,panel,red,,arts,,,,,,,hello,,,1
RIGHTVIDEO,2,Front and Right TP,3,3,6,2,6,5,4,8,3,7,1,perp,I do not believe the criminal was present,Target Present,1,0,3,0,100,32,Female,"White or Caucasian (e.g., White-British, White-American, White-Irish)",no,NO,CAT,SHIP,FIRE,ORANGE,KALE,BURGUNDI,MEMORY,FOREST,PLANE,RED,RHYTHM,STAR,COMPLEX,,EASY,,GENDER,HORSE,HELLO,HAPPY,,1
RIGHTVIDEO,2,Front and Right TP,3,3,6,8,7,3,6,4,5,perp,1,2,7,Target Present,1,1,1,1,100,40,Male,Other,no,"no, but expected number and photo to appear on same page ",cat,ship,fire,orange,lake,,,forest,plane,red,,rats,,,easy,,grander,horse,hello,happy,,1
RIGHTVIDEO,2,Front and Right TP,3,3,6,6,3,8,2,7,5,4,1,perp,4,Target Present,1,1,2,0,80,33,Male,"White or Caucasian (e.g., White-British, White-American, White-Irish)",No,No difficulties,CAT,SHIP,FIRE,ORANGE,LEAK,BURNING,MEMORY,FOREST,,RED,,STAR,,DOCTOR,,PARROT,,HORSE,HELLO,HAPPY,,1
RIGHTVIDEO,2,Front TP,1,2,5,7,4,perp,3,6,2,5,8,1,3,Target Present,1,1,1,1,90,35,Female,"East Asian (e.g., Chinese, Japanese, Korean)",no,no,act,ship,rife,orange,leak,,,,naple,red,,tart,,,,,,,,happy,,1
RIGHTVIDEO,2,Front TA,1,2,5,8,6,1,4,5,2,7,9,3,6,Target Absent,0,1,2,0,80,55,Female,"White or Caucasian (e.g., White-British, White-American, White-Irish)",no,no,cat,ship,fire,orange,leak,burgandy,,forest,plane,red,rythym,star,,doctor,,,,,,,,1
FRONTALVIDEO,1,Front TA,1,1,1,6,3,1,8,4,5,7,2,9,4,Target Absent,0,1,2,0,50,22,Female,Black or African American,It did skip a little during the duration of the video,SKIPPING DURING THE VIDEO,CAT,SHIP,FRIE,ORANGE,KALE,,,,,RED,,,,,,,,,,,YES,0
FRONTALVIDEO,1,Front TA,1,1,1,6,2,5,9,7,4,8,1,3,I do not believe the criminal was present,Target Absent,0,0,3,1,90,60,Male,"White or Caucasian (e.g., White-British, White-American, White-Irish)",No,No,CAT,SHIP,FIRE,ORANGE,KALE,BURNING,MEMORY,FOREST,NEPAL,RED,MYRTHH,RATS,COMPLEX,DOCTOR,EASY,,,,HELLO,HAPPY,,1
RIGHTVIDEO,2,Right TA,2,1,4,6,9,7,4,1,2,8,5,3,I do not believe the criminal was present,Target Absent,0,0,3,1,50,53,Female,"White or Caucasian (e.g., White-British, White-American, White-Irish)",no,no,CAT,,FIRE,,KALE,,,,NAPALE,RED,,,,,EAST,,,,HELLO,HAPPY,,1
RIGHTVIDEO,2,Front and Right TA,3,3,6,5,2,4,3,9,8,6,7,1,I do not believe the criminal was present,Target Absent,0,0,3,1,90,27,Female,"East Asian (e.g., Chinese, Japanese, Korean)",no,no,CAT,SHIP,FIRE,ORANGE,LAKE,BURNING,,FOREST,NAPLE,RED,RHYTHM,RATS,,DOCTOR,YEAS,RAPTOR,GANDER,SHORE,HELLO,HAPPY,,1
FRONTALVIDEO,1,Right TP,2,2,2,1,7,3,5,6,4,perp,2,8,I do not believe the criminal was present,Target Present,1,0,3,0,90,26,Male,"White or Caucasian (e.g., White-British, White-American, White-Irish)",No ,No,CAT,SHIP,FRIE,ORANGE,KALE,,,,,RED,,STAR,,DOCTOR,EASY,,DANGER,SHORE,HELLO,HAPPY,,1
RIGHTVIDEO,2,Front TP,1,2,5,7,8,3,5,2,1,6,perp,4,4,Target Present,1,1,2,0,40,51,Female,"White or Caucasian (e.g., White-British, White-American, White-Irish)",better,better,Cat,Ship,Fire,,,,,,,,,,,,Easy,,,,Hello,Happy,,1
RIGHTVIDEO,2,Right TA,2,1,4,6,8,9,1,3,2,4,7,5,5,Target Absent,0,1,2,0,20,44,Female,"White or Caucasian (e.g., White-British, White-American, White-Irish)",no,no,cat,fish,fire,,lake,,memory,,,red,myrthh,,,doctor,easy,,,horse,hello,happy,,1
RIGHTVIDEO,2,Front and Right TP,3,3,6,2,3,1,4,perp,8,6,5,7,I do not believe the criminal was present,Target Present,1,0,3,0,50,25,Female,"White or Caucasian (e.g., White-British, White-American, White-Irish)",No.,No.,cat,ship,fire,,lake,,,,,,,,,,,,,,,,,1
FRONTALVIDEO,1,Front and Right TP,3,3,3,8,perp,1,2,5,4,6,3,7,I do not believe the criminal was present,Target Present,1,0,3,0,60,54,Female,"White or Caucasian (e.g., White-British, White-American, White-Irish)",no,no,cat,ship,fire,orange,lake,burning,,forest,plane,red,rythym,star,,doctor,easy,,gender,shore,hello,happy,,1
FRONTALVIDEO,1,Front and Right TA,3,3,3,6,9,8,2,3,7,1,5,4,I do not believe the criminal was present,Target Absent,0,0,3,1,100,31,Male,"White or Caucasian (e.g., White-British, White-American, White-Irish)",No,No,cat,ship,fire,,lake,,,forest,palen,red,,star,complex,,ears,,,horse,hello,happy,,1
RIGHTVIDEO,2,Front and Right TP,3,3,6,5,6,8,3,7,perp,1,4,2,4,Target Present,1,1,2,0,100,29,Female,Do not wish to answer,NO,NO,CAT,SHIP,FRIE,NOROEG,KELA,,,,,,,,,,,,,,,,,1
RIGHTVIDEO,2,Front TA,1,2,5,7,9,3,8,4,6,1,2,5,I do not believe the criminal was present,Target Absent,0,0,3,1,100,49,Female,"White or Caucasian (e.g., White-British, White-American, White-Irish)",no,NONE,CAT,SHIP,FIRE,ORANGE,LAKE,BURNING,MEMORY,FOREST,,RED,,STAR,,DOCTOR,EASY,,DANGER,HORSE,HELLO,HAPPY,,1
RIGHTVIDEO,2,Front and Right TP,3,3,6,perp,3,2,1,5,4,8,6,7,1,Target Present,1,1,1,1,90,52,Female,"White or Caucasian (e.g., White-British, White-American, White-Irish)",NO,NO,CAT,SHIP,FIRE,,LEAK,,,,PLANE,RED,,STAR,,DOCTOR,EASY,,,HORSE,HELLO,HAPPY,,1
FRONTALVIDEO,1,Front TP,1,1,1,perp,5,7,1,4,2,3,6,8,1,Target Present,1,1,1,1,100,58,Female,"White or Caucasian (e.g., White-British, White-American, White-Irish)",no,No,cat,ship,fire,orange,leak,burning,,softer,plane,,,,,,,,,,,,,1
RIGHTVIDEO,2,Right TP,2,1,4,3,perp,6,2,5,1,7,8,4,I do not believe the criminal was present,Target Present,1,0,3,0,60,33,Male,"White or Caucasian (e.g., White-British, White-American, White-Irish)",no,no,cat,ship,fire,orange,lake,burning,memory,softer,plane,red,,star,,,easy,,,,,,,1
FRONTALVIDEO,1,Right TP,2,2,2,8,perp,2,7,5,4,3,1,6,2,Target Present,1,1,1,1,90,48,Male,"White or Caucasian (e.g., White-British, White-American, White-Irish)",no,no,cat,ship,fire,,kale,,,forest,,red,,arts,,,,,,horse,hello,happy,,1
FRONTALVIDEO,1,Front and Right TP,3,3,3,1,6,8,perp,2,3,7,4,5,4,Target Present,1,1,1,1,90,36,Male,"White or Caucasian (e.g., White-British, White-American, White-Irish)",no,NO,CAT,SHIP,FIRE,ORANGE,LAKE,BURNING,,FOREST,PLANE,RED,,STAR,,,,,,SHORE,HELLO,HAPPY,,1
FRONTALVIDEO,1,Right TA,2,2,2,2,9,1,4,7,3,5,8,6,I do not believe the criminal was present,Target Absent,0,0,3,1,90,36,Male,Black or African American,no,none,cat,ship,frie ,orange ,leak,,,,,red,,star,,,s,,,horse,hello,happy,,1
RIGHTVIDEO,2,Front TP,1,2,5,4,1,5,perp,7,8,2,6,3,4,Target Present,1,1,1,1,10,28,Female,"White or Caucasian (e.g., White-British, White-American, White-Irish)",no,no,cat,ship,fire,orange,kale,,memory,forest,naple,red,myrthh,arts,,,easy,,ranged,horse,hello,happy,,1
FRONTALVIDEO,1,Front and Right TP,3,3,3,7,6,1,3,4,2,5,8,perp,9,Target Present,1,1,1,1,50,52,Male,"White or Caucasian (e.g., White-British, White-American, White-Irish)",no,no,cat,ship,fire,orange,leak,burnning,emmory,forest,plane,red,,,,,,,,,,,,1
FRONTALVIDEO,1,Front and Right TA,3,3,3,1,9,2,3,8,4,7,6,5,I do not believe the criminal was present,Target Absent,0,0,3,1,100,39,Male,"White or Caucasian (e.g., White-British, White-American, White-Irish)",Not at all,Not at all,CAT,SHIP,FIRE,,LEAK,,,,,RED,,RATS,,,EASY,,,,HELLO,HAPPY,,1
FRONTALVIDEO,1,Front TA,1,1,1,9,1,4,6,3,8,2,7,5,I do not believe the criminal was present,Target Absent,0,0,3,1,90,29,Female,"White or Caucasian (e.g., White-British, White-American, White-Irish)","No, there was no sound but the survey didn't mention sound or volume so I assume there was no sound.",No,CAT,SHIP,FIRE,ORANGE,KALE,,,,PLANE,RED,,RATS,,,EASY,,,HORSE,HELLO,HAPPY,,1
FRONTALVIDEO,1,Front TA,1,1,1,3,7,8,5,2,4,1,6,9,I do not believe the criminal was present,Target Absent,0,0,3,1,100,26,Male,"White or Caucasian (e.g., White-British, White-American, White-Irish)",NO,NO,CAT,SHIP,RIFE,,LEAK,,,,,RED,,ARTS,,,EASY,,,,,HAPPY,,1
FRONTALVIDEO,1,Front TP,1,1,1,4,1,7,5,perp,8,2,6,3,I do not believe the criminal was present,Target Present,1,0,3,0,30,30,Male,"East Asian (e.g., Chinese, Japanese, Korean)",No,No,cat,ship,fire,orange,lake,burning,memory,,,,,,,,,,,,,,,1
RIGHTVIDEO,2,Front and Right TA,3,3,6,1,7,8,4,5,3,6,2,9,I do not believe the criminal was present,Target Absent,0,0,3,1,90,32,Male,"White or Caucasian (e.g., White-British, White-American, White-Irish)",No,Only one photo on the left for member 6,CAT,SHIP,FIRE,,LEAK,,,,,,,S,,,,PARROT,,HEROS,HELLO,HAPPY,YES,0
FRONTALVIDEO,1,Front and Right TA,3,3,3,3,6,9,4,8,5,7,2,1,I do not believe the criminal was present,Target Absent,0,0,3,1,90,48,Female,"White or Caucasian (e.g., White-British, White-American, White-Irish)",no,no,cat,ship,fire,,leak,,,softer,panel,red,,rats,,,,,,horse,hello,happy,,1
FRONTALVIDEO,1,Right TA,2,2,2,8,4,7,3,9,1,6,2,5,4,Target Absent,0,1,2,0,80,25,Female,"White or Caucasian (e.g., White-British, White-American, White-Irish)",no,NO,CAT,SHIP,FIRE,,LEAK,,,,,RED,,,COMPLEX,,,,,,HELLO,,,1
FRONTALVIDEO,1,Front TA,1,1,1,4,5,1,7,9,6,3,8,2,I do not believe the criminal was present,Target Absent,0,0,3,1,90,26,Male,"White or Caucasian (e.g., White-British, White-American, White-Irish)",no,no,cat,ship,fire,orange,leak,,,,,red,,star,,,,,,,hell,happy,,1
FRONTALVIDEO,1,Right TP,2,2,2,2,perp,7,6,4,8,1,5,3,7,Target Present,1,1,2,0,80,30,Female,"White or Caucasian (e.g., White-British, White-American, White-Irish)",do not,do not,,,,,,,,,,,,,,,,,,,,,,1
FRONTALVIDEO,1,Front and Right TA,3,3,3,9,3,8,1,7,6,5,2,4,I do not believe the criminal was present,Target Absent,0,0,3,1,100,51,Male,"White or Caucasian (e.g., White-British, White-American, White-Irish)",It was a very long minute,no,cat,ship,fire,,leak,,,,,red,,rats,,,,,gander,,,,,1
RIGHTVIDEO,2,Front and Right TA,3,3,6,2,3,9,5,7,1,4,8,6,1,Target Absent,0,1,2,0,50,68,Male,"White or Caucasian (e.g., White-British, White-American, White-Irish)",NO,No,Cat,ship,fire,orange,,,,,,,,,,,,,,,,,,1
RIGHTVIDEO,2,Right TA,2,1,4,7,4,3,2,9,8,5,1,6,I do not believe the criminal was present,Target Absent,0,0,3,1,80,50,Male,"White or Caucasian (e.g., White-British, White-American, White-Irish)",no,no,cat,ship,fire,orange,kale,burning,memory,forest,plane,red,,star,,,,,,,,,,1
FRONTALVIDEO,1,Front and Right TP,3,3,3,3,perp,7,6,1,4,2,8,5,2,Target Present,1,1,1,1,80,27,Male,"White or Caucasian (e.g., White-British, White-American, White-Irish)",no,no,cat,ship,fire,orange,kale,burning,memory,forest,plane,red,rhythm,star,,doctor,easy,,danger,horse,hello,happy,,1
RIGHTVIDEO,2,Right TP,2,1,4,4,6,5,perp,2,1,8,3,7,1,Target Present,1,1,2,0,80,28,Male,"White or Caucasian (e.g., White-British, White-American, White-Irish)",NO PROBLEMS,NO TECHNICAL DIFFICULT,ACT,SHIP,FIRE,ORANGE,LEAK,,,SOFTER,,RED,,,,,,PARROT,,,,,,1
FRONTALVIDEO,1,Front TP,1,1,1,8,1,2,6,7,4,5,3,perp,I do not believe the criminal was present,Target Present,1,0,3,0,0,33,Female,"White or Caucasian (e.g., White-British, White-American, White-Irish)",Yes,Yes the video didn't display ,Cat,Ship,Fire,Orange ,Kale,Burning,,,,Red,,Rats,,,,,,,Hello,,YES,0
RIGHTVIDEO,2,Front TA,1,2,5,4,7,5,3,6,2,1,8,9,1,Target Absent,0,1,2,0,20,72,Female,"White or Caucasian (e.g., White-British, White-American, White-Irish)",no,no,cat,ship,fire,orange,lake,burning,memory,softer,plane,red,rhythm,tars,complex,doctor,ayes,p,ranged,horse,hello,happy,,1
RIGHTVIDEO,2,Right TA,2,1,4,4,8,6,9,3,2,5,1,7,1,Target Absent,0,1,2,0,40,44,Female,"White or Caucasian (e.g., White-British, White-American, White-Irish)",no,NO,CAT,SHIP,FIRE,ORANGE,LEAK,BURNING,,,,,,,,,,,,,,,,1
RIGHTVIDEO,2,Front TP,1,2,5,4,2,8,5,1,perp,6,3,7,I do not believe the criminal was present,Target Present,1,0,3,0,70,43,Female,"White or Caucasian (e.g., White-British, White-American, White-Irish)",no except for tom and jerry cartoon maybe? ,no,cat,ship,fire,orange,kale,burning,,softer,plane,red,myhrth,star,,doctor,ayes,,ranged,horse,hello,happy,,1
RIGHTVIDEO,2,Right TA,2,1,4,9,2,7,6,8,1,5,3,4,I do not believe the criminal was present,Target Absent,0,0,3,1,50,23,Female,"White or Caucasian (e.g., White-British, White-American, White-Irish)",No,No,cat,ship,fire,,kale,,,forest,nepal,red,,star,,doctor,,parrot,,horse,hello,happy,,1
FRONTALVIDEO,1,Right TA,2,2,2,5,6,7,2,8,1,9,4,3,I do not believe the criminal was present,Target Absent,0,0,3,1,80,47,Female,"White or Caucasian (e.g., White-British, White-American, White-Irish)",no,no,cat,ship,fire,orange,lake,,,,,red,,,,,,,,,,,,1
RIGHTVIDEO,2,Front and Right TP,3,3,6,1,8,7,6,2,5,3,perp,4,7,Target Present,1,1,2,0,70,27,Female,American Indian or Alaska Native,NO,NO,CAT,SIHP,FIRE,NAROGE,KELA,INGBRUN,EMMOYR,FOSERT,ELAPN,RED,HHTRMY,SATR,LEMOPCX,DOCTOR,SAEY,OTARRP,AREDNG,HEROS,HELLO,APPHY,,1
RIGHTVIDEO,2,Front and Right TA,3,3,6,9,1,2,7,6,4,3,5,8,I do not believe the criminal was present,Target Absent,0,0,3,1,100,34,Male,"Hispanic, Latino or Spanish",no,no,cat,ship,fire,orange,lake,,,,,red,,rast,,,seay,,,heros,hello,happy,,1
RIGHTVIDEO,2,Front and Right TP,3,3,6,3,7,4,5,2,6,1,perp,8,1,Target Present,1,1,2,0,70,28,Female,"White or Caucasian (e.g., White-British, White-American, White-Irish)","Not necessarily, but the video change to a Tom & Jerry cartoon midway...",No,cat,ship,fire,,,,,,,red,,,,,easy,,,horse,hello,happy,,1
RIGHTVIDEO,2,Right TA,2,1,4,2,1,7,9,6,3,5,4,8,I do not believe the criminal was present,Target Absent,0,0,3,1,90,31,Male,"White or Caucasian (e.g., White-British, White-American, White-Irish)",no,none,cat,ship,fire,orange,lake,burning,memory,forest,plane,red,rhythm,star,complex,doctor,easy,parrot,danger,horse,hello,happy,,1
FRONTALVIDEO,1,Front TP,1,1,1,5,3,2,perp,6,8,1,4,7,4,Target Present,1,1,1,1,80,53,Male,"White or Caucasian (e.g., White-British, White-American, White-Irish)",No,NO ISSUES ENCOUNTERED,CAT,SHIP,FIRE,,LAKE,,MEMORY,,,RED,MYRT,RATS,,,EASY,,,HOEAW,HELLO,HAPPY,,1
FRONTALVIDEO,1,Front and Right TA,3,3,3,8,7,5,3,6,4,9,1,2,I do not believe the criminal was present,Target Absent,0,0,3,1,100,48,Male,Do not wish to answer,no,no,cat,ship,fire,orange,lake,,,,,red,,star,complex,doctor,,,,,,,,1
RIGHTVIDEO,2,Right TP,2,1,4,2,8,6,5,perp,4,7,3,1,2,Target Present,1,1,2,0,50,30,Female,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lanken)",no,no,cat,ship,fire,,leak,,,,,,,,,,,,,,,,,1
FRONTALVIDEO,1,Front and Right TP,3,3,3,1,2,perp,5,3,7,4,8,6,3,Target Present,1,1,1,1,90,36,Female,"White or Caucasian (e.g., White-British, White-American, White-Irish)",no,no,cat,ship,fire,,,,,,,red,,star,,,ayes,,gander,horse,hello,happy,,1
FRONTALVIDEO,1,Front TP,1,1,1,8,2,7,perp,3,6,5,1,4,4,Target Present,1,1,1,1,100,21,Female,"White or Caucasian (e.g., White-British, White-American, White-Irish)",No ,After a while it stopped showing the pictures but I already saw who I believe was the criminal at that point so It didn't effect my answer,CAT,SHIP,FIRE,,LAKE,,,,,RED,,STAR,,,,,,,,,YES,0
FRONTALVIDEO,1,Right TP,2,2,2,8,3,5,4,6,7,1,2,perp,9,Target Present,1,1,1,1,50,45,Female,"White or Caucasian (e.g., White-British, White-American, White-Irish)",no,no,cat,,fire,,kale,,,,,red,,arts,,,,,,,hello,happy,,1
FRONTALVIDEO,1,Right TA,2,2,2,6,8,7,9,4,5,3,2,1,7,Target Absent,0,1,2,0,80,43,Male,"White or Caucasian (e.g., White-British, White-American, White-Irish)",no,no,cat,ship,fire,,leak,,,,,red,,,,,,,,,,,,1
RIGHTVIDEO,2,Front TP,1,2,5,1,8,5,6,4,perp,2,3,7,I do not believe the criminal was present,Target Present,1,0,3,0,0,30,Male,"Hispanic, Latino or Spanish",Yes,Yes. The video was just a strip near the top of my screen,Cat,Hips ,Fire,Orange,Leak,,,,,Red ,,,,,,,,,,,YES,0
FRONTALVIDEO,1,Front and Right TP,3,3,3,3,8,6,4,1,5,2,perp,7,8,Target Present,1,1,1,1,80,54,Female,"White or Caucasian (e.g., White-British, White-American, White-Irish)",no,NO,cAT,ship,FIRE,ORANGE,KALE,BURNING,MEMORY,FOREST,PLANE,RED,RHYTHM,STAR,,,,,,,,,,1
FRONTALVIDEO,1,Right TP,2,2,2,3,1,8,6,2,7,perp,4,5,1,Target Present,1,1,1,1,50,29,Male,"White or Caucasian (e.g., White-British, White-American, White-Irish)",No,N/A,CAT,SHIP,FIRE,ORANGE,LEAK,,,FOREST,PLANE,RED,,STAR,,DOCTOR,EASY,RAPTOR,GENDER,HORSE,,HAPPY,,1
RIGHTVIDEO,2,Front and Right TP,3,3,6,5,6,8,3,4,7,perp,2,1,7,Target Present,1,1,1,1,100,38,Male,"White or Caucasian (e.g., White-British, White-American, White-Irish)",no,no,cat,ship,fire,,lake,,,,,red,,arts,,,,,,shore,hell,,,1
RIGHTVIDEO,2,Front TA,1,2,5,9,7,2,6,1,4,5,3,8,I do not believe the criminal was present,Target Absent,0,0,3,1,100,39,Female,Black or African American,None,None,CAT,SHIP,FIRE,,LAKE,BURNING,,FOREST,NAPLE,RED,,STAR,,,ESAY,,,,HELLO,HA,,1
FRONTALVIDEO,1,Front TP,1,1,1,8,7,3,5,4,2,6,1,perp,9,Target Present,1,1,1,1,70,32,Male,Do not wish to answer,no,no,act,ship,fire,orange,lake,burning,memory,forest,plane,red,rhythm,star,complex,doctor,ayes,,danger,horse,hello,happy,,1
RIGHTVIDEO,2,Front and Right TA,3,3,6,6,1,7,3,4,2,8,5,9,I do not believe the criminal was present,Target Absent,0,0,3,1,90,21,Male,"White or Caucasian (e.g., White-British, White-American, White-Irish)",None,None,CAT,SHIP,,,KALE,,,,,RED,,,,,EASY,,,,,,,1
FRONTALVIDEO,1,Front TP,1,1,1,8,6,5,perp,1,2,7,3,4,4,Target Present,1,1,1,1,80,32,Male,Black or African American,enjoy,nothing,CAT,SHIP,FIRE,NAROEG,KLEK,INGBRUN,EMMOYR,FOSERT,ELAPN,RED,HHTRMY,,,,,,,,,,,1
FRONTALVIDEO,1,Front TA,1,1,1,5,8,9,6,3,2,4,7,1,I do not believe the criminal was present,Target Absent,0,0,3,1,80,31,Male,"Hispanic, Latino or Spanish",no,n/a,cat,ship,fire,,kale,,,forest,,red,,,,,,,,,,,,1
RIGHTVIDEO,2,Front TP,1,2,5,7,3,8,6,perp,2,4,5,1,4,Target Present,1,1,2,0,10,34,Female,Black or African American,no,no,cat,ship,fire,orange,leak,burning,,,plane,red,rhythm,rats,complex,doctor,,,gander,horse,,happy,,1
RIGHTVIDEO,2,Front TA,1,2,5,7,4,1,6,3,5,2,8,9,I do not believe the criminal was present,Target Absent,0,0,3,1,80,30,Female,"East Asian (e.g., Chinese, Japanese, Korean)",NO,NO,ACT,SHIP,,,LEAK,,,,,RED,,,,,YEAS,,GENDER,,HELLO,HAPPY,,1
FRONTALVIDEO,1,Front TA,1,1,1,4,5,6,7,2,9,3,1,8,I do not believe the criminal was present,Target Absent,0,0,3,1,100,64,Female,"White or Caucasian (e.g., White-British, White-American, White-Irish)",no,no,cat,ship,frie,,,,,,,red,,arts,,,,,,,,,,1
FRONTALVIDEO,1,Front TA,1,1,1,8,6,4,1,9,5,3,2,7,I do not believe the criminal was present,Target Absent,0,0,3,1,100,42,Female,"White or Caucasian (e.g., White-British, White-American, White-Irish)",no,NONE,CAT,SHIP,RIFE,ORANGE,LEAK,,,FOREST,,RED,RHYTHM,RATS,,DOCTOR,,,GANDER,,,,,1
FRONTALVIDEO,1,Right TP,2,2,2,3,8,6,1,2,4,5,7,perp,9,Target Present,1,1,1,1,70,28,Male,"White or Caucasian (e.g., White-British, White-American, White-Irish)",No,No.,CAT,SHIP,FIRE,,LAKE,,,,,RED,,STAR,,,EASY,,,,,,,1
RIGHTVIDEO,2,Right TP,2,1,4,7,perp,3,6,8,2,1,5,4,2,Target Present,1,1,1,1,90,68,Female,"White or Caucasian (e.g., White-British, White-American, White-Irish)",no,no,cat,ship,fire,,lake,,memory,,plane,red,,star,,,easy,,,,,,,1
RIGHTVIDEO,2,Front and Right TP,3,3,6,2,1,5,7,8,3,4,6,perp,9,Target Present,1,1,1,1,80,41,Female,Black or African American,no,no,cat,ship,fire,orange,leak,,,forest,palen,red,,star,complex,doctor,easy,,gander,shore,hello,happy,,1
FRONTALVIDEO,1,Front TP,1,1,1,perp,4,6,8,3,1,7,5,2,1,Target Present,1,1,1,1,100,33,Male,"Hispanic, Latino or Spanish",no sound,no,cat,ship,fire,orange,leak,burning,memory,sof,,,,,,,easy,parrot,gander,shore,hello,happy,,1
RIGHTVIDEO,2,Right TA,2,1,4,3,9,1,7,8,5,4,2,6,I do not believe the criminal was present,Target Absent,0,0,3,1,10,35,Female,"White or Caucasian (e.g., White-British, White-American, White-Irish)",Yes the video was cut off,A big portion of the video was cut off on the page.,Cat,Ship,Fire,Orange,Kale,Ru,,Forest,Plane,Red,Rhythm,Star,Complex,Doctor,Easy,Parrot,Gander,Horse,Hello,Happy,YES,0
RIGHTVIDEO,2,Front and Right TP,3,3,6,6,4,8,1,5,3,7,2,perp,I do not believe the criminal was present,Target Present,1,0,3,0,50,32,Female,"East Asian (e.g., Chinese, Japanese, Korean)",no,no,cat,ship,rief,,,,,,,red,,rast,,,,,,,,,,1
RIGHTVIDEO,2,Right TA,2,1,4,2,6,1,8,4,7,5,9,3,I do not believe the criminal was present,Target Absent,0,0,3,1,90,42,Female,"White or Caucasian (e.g., White-British, White-American, White-Irish)",no,no,cat,ship,fire,orange,leak,burning,memory,forest,plane,red,,star,,doctor,easy,,garden,shore,hello,happy,,1
FRONTALVIDEO,1,Front and Right TP,3,3,3,5,1,6,4,8,7,3,perp,2,2,Target Present,1,1,2,0,70,29,Female,"White or Caucasian (e.g., White-British, White-American, White-Irish)",no,no,cat,ship,fire,orange,kale,,memory,forest,plane,red,myrth,star,complex,doctor,easy,parrot,grande,horse,hello,happy,,1
FRONTALVIDEO,1,Front and Right TA,3,3,3,4,2,9,3,7,6,1,8,5,I do not believe the criminal was present,Target Absent,0,0,3,1,100,49,I do not wish to answer,Do not wish to answer,no,none,cat,ship,fire,orange,leak,burning,memory,forest,plane,red,rhythm,star,complex,doctor,ayes,,,,,,,1
